,IdJuego,platforms
13528,598880,windows;mac;linux
13529,598940,windows;mac;linux
13530,598960,windows
13531,598980,windows
13532,598990,windows;mac;linux
13533,599000,windows
13534,599010,windows;mac
13535,599040,windows
13536,599060,windows;mac
13537,599070,windows
13538,599080,windows
13539,599090,windows
13540,599100,windows
13541,599140,windows;mac;linux
13542,599160,windows;mac;linux
13543,599180,windows
13544,599390,windows;mac;linux
13545,599420,windows
13546,599430,windows
13547,599460,windows;mac;linux
13548,599480,windows;mac;linux
13549,599510,windows;linux
13550,599560,windows;mac;linux
13551,599600,windows
13552,599630,windows
13553,599670,windows
13554,599750,windows;mac;linux
13555,599800,windows
13556,599840,windows
13557,599880,windows
13558,599900,windows
13559,599960,windows
13560,599990,windows
13561,600000,windows;mac;linux
13562,600090,windows;mac;linux
13563,600100,windows
13564,600120,windows
13565,600140,windows
13566,600150,windows;mac
13567,600170,windows
13568,600180,windows
13569,600190,windows
13570,600210,windows
13571,600230,windows;mac;linux
13572,600250,windows
13573,600260,windows
13574,600280,windows;mac
13575,600290,windows
13576,600310,windows
13577,600330,windows
13578,600350,windows
13579,600370,windows;mac;linux
13580,600410,windows
13581,600420,windows
13582,600430,windows;mac
13583,600440,windows;linux
13584,600450,windows
13585,600460,windows
13586,600480,windows;mac;linux
13587,600500,windows
13588,600530,windows
13589,600550,windows
13590,600580,windows
13591,600600,windows
13592,600630,windows
13593,600640,windows
13594,600650,windows
13595,600670,windows
13596,600690,windows
13597,600720,windows
13598,600740,windows
13599,600750,windows
13600,600980,windows
13601,600990,windows;mac;linux
13602,601010,windows
13603,601020,windows
13604,601050,windows
13605,601080,windows
13606,601110,windows
13607,601120,windows;mac
13608,601130,windows;mac
13609,601150,windows
13610,601170,windows
13611,601180,windows
13612,601200,windows;mac;linux
13613,601240,windows
13614,601250,windows;mac;linux
13615,601280,windows
13616,601320,windows
13617,601340,windows
13618,601380,windows
13619,601400,windows;mac;linux
13620,601430,windows
13621,601490,windows
13622,601500,windows
13623,601510,windows
13624,601520,windows
13625,601530,windows;mac;linux
13626,601540,windows
13627,601550,windows
13628,601570,windows;mac
13629,601590,windows;linux
13630,601620,windows
13631,601640,windows
13632,601650,windows;mac;linux
13633,601700,windows;linux
13634,601750,windows
13635,601760,windows
13636,601770,windows
13637,601790,windows
13638,601810,windows
13639,601870,windows
13640,601920,windows;mac;linux
13641,601930,windows
13642,601940,windows
13643,601990,windows
13644,602000,windows
13645,602010,windows
13646,602040,windows
13647,602070,windows
13648,602080,windows;mac;linux
13649,602090,windows;linux
13650,602120,windows;mac;linux
13651,602130,windows
13652,602140,windows
13653,602150,windows
13654,602160,windows
13655,602170,windows
13656,602180,windows
13657,602200,windows;mac
13658,602300,windows
13659,602320,windows;mac;linux
13660,602430,windows
13661,602480,windows
13662,602490,windows
13663,602510,windows
13664,602520,windows
13665,602540,windows
13666,602550,windows
13667,602590,windows
13668,602630,windows
13669,602770,windows
13670,602790,windows
13671,602830,windows
13672,602860,windows
13673,602880,windows
13674,602890,windows
13675,602910,windows
13676,602930,windows;linux
13677,602940,windows
13678,602970,windows;mac
13679,603000,windows
13680,603010,windows
13681,603020,windows
13682,603030,windows
13683,603040,windows
13684,603060,windows;mac
13685,603080,windows
13686,603090,windows
13687,603100,windows
13688,603120,windows;mac;linux
13689,603130,windows;mac
13690,603140,windows;mac;linux
13691,603150,windows
13692,603190,windows
13693,603220,windows;mac
13694,603230,windows
13695,603250,windows
13696,603260,windows
13697,603280,windows
13698,603330,windows
13699,603340,windows
13700,603350,windows;mac
13701,603360,windows;mac;linux
13702,603370,windows
13703,603380,windows
13704,603400,windows;mac;linux
13705,603420,windows;mac;linux
13706,603450,windows
13707,603460,windows
13708,603490,windows
13709,603530,windows;mac;linux
13710,603550,windows
13711,603610,windows
13712,603630,windows
13713,603700,windows;mac;linux
13714,603750,windows;mac;linux
13715,603790,windows
13716,603800,windows
13717,603810,windows
13718,603840,windows;mac;linux
13719,603850,windows
13720,603860,windows
13721,603870,windows;linux
13722,603880,windows;mac;linux
13723,603890,windows
13724,603910,windows
13725,603930,windows
13726,603940,windows;mac;linux
13727,603960,windows;linux
13728,604000,windows
13729,604010,windows
13730,604040,windows
13731,604060,windows
13732,604110,windows;mac;linux
13733,604140,windows
13734,604170,windows
13735,604240,windows;mac;linux
13736,604300,windows
13737,604330,windows;linux
13738,604340,windows
13739,604450,windows;mac
13740,604490,windows;mac;linux
13741,604500,windows;mac;linux
13742,604550,windows
13743,604630,windows
13744,604640,windows
13745,604740,windows
13746,604780,windows
13747,604830,windows
13748,604900,windows
13749,604920,windows
13750,604950,windows
13751,604980,windows;mac
13752,605040,windows
13753,605100,windows
13754,605110,windows
13755,605160,windows
13756,605180,windows
13757,605190,windows
13758,605200,windows;mac
13759,605210,windows
13760,605220,windows
13761,605230,windows;linux
13762,605250,windows
13763,605310,windows
13764,605410,windows
13765,605450,windows
13766,605490,windows
13767,605500,windows
13768,605510,windows
13769,605530,windows
13770,605610,windows
13771,605740,windows;mac
13772,605760,windows
13773,605770,windows
13774,605790,windows
13775,605830,windows
13776,605850,windows
13777,605860,windows
13778,605910,windows
13779,605920,windows
13780,605990,windows;mac
13781,606000,windows;mac;linux
13782,606010,windows
13783,606030,windows;mac;linux
13784,606050,windows
13785,606060,windows
13786,606150,windows;mac;linux
13787,606190,windows
13788,606230,windows
13789,606270,windows
13790,606280,windows
13791,606300,windows
13792,606330,windows
13793,606360,windows
13794,606370,windows
13795,606480,windows;mac
13796,606490,windows;mac
13797,606500,windows
13798,606510,windows
13799,606520,windows
13800,606670,windows
13801,606680,windows;mac;linux
13802,606690,windows;mac;linux
13803,606710,windows;mac;linux
13804,606720,windows
13805,606730,windows
13806,606790,windows
13807,606800,windows;mac;linux
13808,606850,windows
13809,606860,windows
13810,606870,windows
13811,606890,windows
13812,606920,windows
13813,606940,windows
13814,606950,windows
13815,606960,windows
13816,607020,windows
13817,607030,windows
13818,607040,windows
13819,607050,windows
13820,607120,windows
13821,607160,windows
13822,607190,windows
13823,607200,windows;mac
13824,607210,windows
13825,607230,windows;mac;linux
13826,607260,windows;mac;linux
13827,607270,windows
13828,607330,windows
13829,607360,windows
13830,607400,windows;mac;linux
13831,607440,windows
13832,607460,windows;mac
13833,607490,windows
13834,607590,windows
13835,607660,windows;mac
13836,607670,windows;mac
13837,607680,windows
13838,607720,windows
13839,607760,windows
13840,607770,windows
13841,607780,windows
13842,607820,windows
13843,607860,windows
13844,607880,windows
13845,607890,windows
13846,608000,windows
13847,608110,windows
13848,608190,windows
13849,608370,windows
13850,608390,windows
13851,608440,windows
13852,608530,windows;linux
13853,608540,windows
13854,608560,windows
13855,608580,windows
13856,608630,windows;linux
13857,608660,windows;mac;linux
13858,608760,windows;mac;linux
13859,608800,windows;mac;linux
13860,608830,windows
13861,608870,windows
13862,608990,windows;mac;linux
13863,609010,windows
13864,609100,windows;mac;linux
13865,609150,windows
13866,609170,windows
13867,609320,windows;mac
13868,609400,windows
13869,609410,windows;mac
13870,609490,windows;mac;linux
13871,609720,windows
13872,609760,windows;mac;linux
13873,609940,windows;mac
13874,609990,windows
13875,610080,windows;mac
13876,610090,windows
13877,610110,windows
13878,610120,windows;mac
13879,610130,windows
13880,610180,windows;mac;linux
13881,610190,windows
13882,610210,windows;mac;linux
13883,610250,windows;mac;linux
13884,610260,windows
13885,610310,windows;mac
13886,610350,windows
13887,610360,windows
13888,610380,windows
13889,610390,windows
13890,610410,windows;mac;linux
13891,610460,windows;mac
13892,610500,windows;mac
13893,610550,windows
13894,610560,windows
13895,610570,windows
13896,610610,windows
13897,610660,windows
13898,610670,windows;mac;linux
13899,610680,windows
13900,610730,windows
13901,610740,windows
13902,610750,windows;mac;linux
13903,610780,windows
13904,610810,windows;mac;linux
13905,610840,windows;mac;linux
13906,610860,windows
13907,610930,windows
13908,610940,windows
13909,610960,windows
13910,610980,windows
13911,611020,windows
13912,611040,windows;mac
13913,611050,windows
13914,611060,windows;mac
13915,611080,windows
13916,611090,windows
13917,611120,windows
13918,611140,windows;mac;linux
13919,611160,windows
13920,611180,windows
13921,611230,windows
13922,611260,windows
13923,611320,windows;mac;linux
13924,611350,windows
13925,611390,windows
13926,611500,windows
13927,611620,windows
13928,611630,windows;mac;linux
13929,611640,windows
13930,611660,windows
13931,611670,windows
13932,611690,windows
13933,611710,windows;mac;linux
13934,611720,windows
13935,611730,windows
13936,611750,windows
13937,611760,windows;mac
13938,611770,windows
13939,611780,windows
13940,611790,windows
13941,611800,windows
13942,611810,windows
13943,611830,windows;mac;linux
13944,611850,windows
13945,611860,windows
13946,611960,windows
13947,611970,windows
13948,611980,windows
13949,612010,windows
13950,612020,windows
13951,612030,windows
13952,612050,windows
13953,612070,windows;mac
13954,612100,windows;mac;linux
13955,612110,windows;mac;linux
13956,612120,windows
13957,612140,windows
13958,612150,windows
13959,612160,windows
13960,612170,windows;mac;linux
13961,612190,windows
13962,612220,windows
13963,612250,windows
13964,612300,windows
13965,612310,windows;mac;linux
13966,612370,windows;mac
13967,612380,windows;mac
13968,612390,windows;mac;linux
13969,612430,windows
13970,612440,windows
13971,612470,windows
13972,612510,windows;mac;linux
13973,612520,windows
13974,612540,windows
13975,612570,windows;mac;linux
13976,612590,windows
13977,612600,windows
13978,612610,windows;mac
13979,612620,windows
13980,612720,windows;mac;linux
13981,612740,windows
13982,612790,windows
13983,612820,windows
13984,612840,windows
13985,612880,windows
13986,612890,windows
13987,612930,windows
13988,613010,windows;mac
13989,613020,windows
13990,613040,windows
13991,613100,windows;mac
13992,613120,windows;mac
13993,613130,windows
13994,613190,windows
13995,613200,windows
13996,613210,windows
13997,613240,windows;mac
13998,613270,windows
13999,613330,windows
14000,613370,windows;mac;linux
14001,613390,windows;mac;linux
14002,613400,windows
14003,613410,windows
14004,613420,windows;mac;linux
14005,613450,windows
14006,613470,windows;mac;linux
14007,613590,windows
14008,613610,windows
14009,613620,windows
14010,613670,windows
14011,613730,windows
14012,613790,windows
14013,613830,windows
14014,613850,windows
14015,613860,windows;mac
14016,613880,windows
14017,613970,windows
14018,613980,windows
14019,614030,windows
14020,614050,windows;mac
14021,614090,windows
14022,614100,windows;mac;linux
14023,614130,windows
14024,614140,windows
14025,614150,windows
14026,614160,windows
14027,614250,windows
14028,614260,windows
14029,614380,windows
14030,614460,windows
14031,614530,windows
14032,614550,windows
14033,614560,windows;mac;linux
14034,614570,windows
14035,614630,windows;mac
14036,614650,windows
14037,614660,windows
14038,614700,windows
14039,614710,windows
14040,614770,windows
14041,614830,windows
14042,614850,windows
14043,614880,windows;linux
14044,614890,windows
14045,614900,windows;linux
14046,614910,windows;linux
14047,614940,windows;mac
14048,614950,windows;mac;linux
14049,614960,windows
14050,614970,windows
14051,615010,windows;mac;linux
14052,615020,windows
14053,615070,windows
14054,615080,windows;mac;linux
14055,615090,windows;mac
14056,615120,windows
14057,615150,windows
14058,615160,windows
14059,615180,windows
14060,615250,windows
14061,615270,windows
14062,615330,windows
14063,615340,windows;mac
14064,615350,windows;mac;linux
14065,615390,windows
14066,615400,windows
14067,615460,windows
14068,615550,windows;mac;linux
14069,615590,windows
14070,615610,windows;mac;linux
14071,615630,windows
14072,615650,windows
14073,615670,windows;mac;linux
14074,615680,windows
14075,615730,windows
14076,615770,windows
14077,615780,windows
14078,615910,windows
14079,615970,windows;mac
14080,616000,windows;mac;linux
14081,616030,windows
14082,616040,windows;mac
14083,616050,windows
14084,616110,windows;mac
14085,616220,windows
14086,616240,windows;mac;linux
14087,616250,windows;mac
14088,616330,windows
14089,616360,windows
14090,616520,windows;mac;linux
14091,616560,windows
14092,616620,windows
14093,616640,windows
14094,616650,windows
14095,616660,windows
14096,616690,windows
14097,616720,windows;mac
14098,616740,windows;mac
14099,616750,windows
14100,616860,windows;mac
14101,616880,windows;mac
14102,616890,windows
14103,617020,windows;mac;linux
14104,617030,windows
14105,617060,windows
14106,617160,windows
14107,617170,windows
14108,617230,windows
14109,617270,windows
14110,617420,windows
14111,617430,windows
14112,617440,windows
14113,617480,windows;linux
14114,617590,windows
14115,617600,windows
14116,617610,windows;mac
14117,617620,windows;mac;linux
14118,617630,windows;mac
14119,617660,windows
14120,617670,windows
14121,617680,windows;mac
14122,617690,windows
14123,617700,windows;mac
14124,617710,windows
14125,617750,windows
14126,617820,windows
14127,617830,windows
14128,617970,windows;mac;linux
14129,618050,windows
14130,618070,windows
14131,618080,windows
14132,618120,windows;linux
14133,618140,windows
14134,618170,windows;mac
14135,618190,windows
14136,618200,windows
14137,618210,windows;mac;linux
14138,618260,windows
14139,618270,windows
14140,618310,windows
14141,618350,windows
14142,618360,windows;mac;linux
14143,618370,windows;mac
14144,618430,windows;mac;linux
14145,618470,windows;mac;linux
14146,618490,windows;mac;linux
14147,618500,windows
14148,618510,windows
14149,618540,windows
14150,618550,windows;mac;linux
14151,618570,windows
14152,618590,windows
14153,618630,windows;mac;linux
14154,618640,windows;linux
14155,618650,windows
14156,618670,windows
14157,618690,windows
14158,618710,windows
14159,618720,windows
14160,618740,windows
14161,618750,windows
14162,618760,windows
14163,618920,windows
14164,618950,windows;mac;linux
14165,618970,windows
14166,618990,windows;linux
14167,619000,windows
14168,619010,windows;mac;linux
14169,619100,windows
14170,619140,windows
14171,619150,windows;mac;linux
14172,619210,windows
14173,619220,windows;mac;linux
14174,619230,windows;mac;linux
14175,619280,windows;mac;linux
14176,619290,windows;mac;linux
14177,619310,windows
14178,619330,windows;mac;linux
14179,619340,windows;linux
14180,619350,windows;linux
14181,619380,windows
14182,619400,windows
14183,619430,windows;mac;linux
14184,619470,windows
14185,619480,windows
14186,619490,windows
14187,619500,windows
14188,619520,windows
14189,619550,windows
14190,619590,windows
14191,619600,windows
14192,619620,windows
14193,619670,windows
14194,619700,windows;mac;linux
14195,619740,windows
14196,619780,windows;mac;linux
14197,619810,windows
14198,619870,windows
14199,619880,windows
14200,619890,windows;mac
14201,619910,windows
14202,619930,windows;mac
14203,620070,windows
14204,620080,windows
14205,620130,windows
14206,620140,windows
14207,620170,windows
14208,620190,windows
14209,620200,windows;mac;linux
14210,620210,windows;mac;linux
14211,620220,windows;mac
14212,620240,windows;linux
14213,620280,windows;mac
14214,620310,windows;mac;linux
14215,620330,windows
14216,620340,windows;mac
14217,620360,windows
14218,620530,windows;mac;linux
14219,620570,windows
14220,620580,windows
14221,620590,windows
14222,620630,windows;mac
14223,620640,windows;mac
14224,620650,windows;mac;linux
14225,620660,windows
14226,620670,windows
14227,620700,windows;mac;linux
14228,620710,windows
14229,620790,windows
14230,620800,windows
14231,620900,windows
14232,620940,windows
14233,620980,windows
14234,621010,windows
14235,621020,windows
14236,621050,windows;mac;linux
14237,621060,windows
14238,621070,windows
14239,621080,windows;mac;linux
14240,621090,windows
14241,621150,windows
14242,621170,windows;mac;linux
14243,621220,windows;mac;linux
14244,621290,windows
14245,621530,windows
14246,621780,windows
14247,621810,windows
14248,621830,windows
14249,621850,windows
14250,621880,windows
14251,621930,windows;mac;linux
14252,621940,windows
14253,621970,windows;mac;linux
14254,622010,windows
14255,622020,windows
14256,622040,windows;mac;linux
14257,622060,windows;mac
14258,622080,windows;mac
14259,622150,windows
14260,622170,windows
14261,622200,windows
14262,622220,windows
14263,622230,windows
14264,622270,windows
14265,622300,windows
14266,622310,windows
14267,622320,windows
14268,622370,windows;mac
14269,622380,windows
14270,622420,windows
14271,622440,windows;mac
14272,622460,windows;mac
14273,622470,windows;mac;linux
14274,622480,windows
14275,622510,windows
14276,622530,windows
14277,622540,windows
14278,622550,windows
14279,622610,windows
14280,622620,windows
14281,622650,windows;mac;linux
14282,622670,windows
14283,622700,windows
14284,622720,windows;mac
14285,622770,windows;mac
14286,622810,windows
14287,622820,windows
14288,622830,windows;mac
14289,622870,windows
14290,622880,windows;mac
14291,622890,windows
14292,622910,windows
14293,622920,windows
14294,622930,windows;mac
14295,623040,windows
14296,623050,windows
14297,623070,windows;mac
14298,623080,windows
14299,623090,windows
14300,623160,windows
14301,623170,windows
14302,623180,windows
14303,623310,windows
14304,623320,windows
14305,623360,windows
14306,623370,windows
14307,623380,windows
14308,623460,windows
14309,623470,windows
14310,623540,windows
14311,623550,windows
14312,623570,windows
14313,623580,windows;mac
14314,623640,windows;mac
14315,623670,windows
14316,623800,windows
14317,623810,windows;mac
14318,623820,windows
14319,623840,windows;mac;linux
14320,623860,windows
14321,623900,windows
14322,623920,windows;mac
14323,623930,windows
14324,623940,windows;mac;linux
14325,624050,windows;mac;linux
14326,624060,windows
14327,624070,windows;mac
14328,624080,windows
14329,624090,windows;mac;linux
14330,624120,windows;mac;linux
14331,624270,windows
14332,624320,windows
14333,624410,windows
14334,624430,windows
14335,624460,windows
14336,624550,windows;mac;linux
14337,624560,windows
14338,624610,windows
14339,624630,windows
14340,624680,windows;mac
14341,624690,windows;mac;linux
14342,624710,windows
14343,624780,windows
14344,624870,windows
14345,624890,windows
14346,624900,windows
14347,624920,windows
14348,624970,windows
14349,624990,windows
14350,625000,windows;mac;linux
14351,625040,windows
14352,625080,windows
14353,625120,windows
14354,625160,windows
14355,625180,windows
14356,625220,windows
14357,625320,windows
14358,625370,windows
14359,625410,windows
14360,625430,windows;mac;linux
14361,625460,windows
14362,625470,windows
14363,625560,windows
14364,625580,windows
14365,625630,windows
14366,625680,windows;mac;linux
14367,625690,windows
14368,625700,windows
14369,625730,windows
14370,625740,windows;mac;linux
14371,625770,windows
14372,625780,windows;mac;linux
14373,625800,windows
14374,625820,windows
14375,625830,windows
14376,625860,windows
14377,625900,windows
14378,625910,windows;mac;linux
14379,625940,windows
14380,625950,windows
14381,625980,windows
14382,625990,windows;mac;linux
14383,626010,windows;mac
14384,626020,windows
14385,626130,windows
14386,626160,windows
14387,626170,windows
14388,626200,windows
14389,626250,windows
14390,626500,windows
14391,626510,windows
14392,626550,windows
14393,626570,windows
14394,626580,windows
14395,626600,windows
14396,626610,windows
14397,626630,windows
14398,626640,windows;mac
14399,626660,windows
14400,626680,windows
14401,626690,windows
14402,626700,windows
14403,626730,windows
14404,626760,windows
14405,626840,windows
14406,627070,windows
14407,627270,windows
14408,627410,windows
14409,627420,windows
14410,627450,windows
14411,627460,windows
14412,627530,windows
14413,627570,windows
14414,627620,windows;mac;linux
14415,627670,windows;linux
14416,627690,windows;mac
14417,627820,windows;mac;linux
14418,627890,windows
14419,627910,windows
14420,627950,windows
14421,628020,windows
14422,628030,windows
14423,628040,windows
14424,628050,windows
14425,628060,windows
14426,628070,windows
14427,628080,windows
14428,628090,windows
14429,628100,windows
14430,628110,windows
14431,628120,windows
14432,628130,windows
14433,628140,windows
14434,628150,windows
14435,628160,windows
14436,628170,windows
14437,628180,windows
14438,628290,windows;mac;linux
14439,628340,windows
14440,628400,windows
14441,628440,windows
14442,628450,windows
14443,628460,windows;mac;linux
14444,628520,windows
14445,628530,windows;mac
14446,628560,windows;mac
14447,628570,windows
14448,628580,windows
14449,628650,windows
14450,628660,windows
14451,628700,windows
14452,628710,windows
14453,628720,windows;mac
14454,628730,windows
14455,628750,windows
14456,628760,windows
14457,628770,windows;mac;linux
14458,628800,windows
14459,628820,windows
14460,628840,windows
14461,628850,windows
14462,628890,windows
14463,628900,windows;mac;linux
14464,628920,windows;mac;linux
14465,628950,windows
14466,628960,windows
14467,629000,windows;mac
14468,629030,windows;mac;linux
14469,629040,windows;mac
14470,629080,windows
14471,629100,windows
14472,629110,windows
14473,629210,windows;mac;linux
14474,629220,windows;linux
14475,629240,windows
14476,629360,windows
14477,629380,windows
14478,629400,windows
14479,629410,windows
14480,629420,windows;mac
14481,629430,windows;mac;linux
14482,629440,windows
14483,629540,windows;linux
14484,629640,windows
14485,629650,windows
14486,629690,windows;mac;linux
14487,629720,windows;mac
14488,629730,windows
14489,629770,windows;mac;linux
14490,629780,windows
14491,629810,windows
14492,629840,windows
14493,629860,windows
14494,629910,windows;mac
14495,629960,windows
14496,629970,windows
14497,630020,windows
14498,630030,windows
14499,630050,windows;linux
14500,630060,windows
14501,630070,windows
14502,630080,windows
14503,630100,windows
14504,630140,windows;mac
14505,630160,windows;mac;linux
14506,630170,windows
14507,630260,windows
14508,630310,windows
14509,630360,windows
14510,630390,windows
14511,630400,windows;mac
14512,630460,windows;mac
14513,630470,windows
14514,630610,windows
14515,630640,windows
14516,630670,windows
14517,630690,windows;mac;linux
14518,630720,windows;mac;linux
14519,630830,windows;mac
14520,630870,windows
14521,631010,windows
14522,631120,windows
14523,631220,windows
14524,631240,windows
14525,631250,windows
14526,631260,windows
14527,631270,windows
14528,631490,windows;mac;linux
14529,631510,windows
14530,631530,windows
14531,631540,windows;mac
14532,631570,windows;mac
14533,631660,windows
14534,631770,windows;mac
14535,631830,windows
14536,631900,windows
14537,631910,windows
14538,631920,windows
14539,631950,windows
14540,631980,windows
14541,631990,windows;mac;linux
14542,632000,windows;mac;linux
14543,632020,windows;mac
14544,632040,windows
14545,632050,windows
14546,632070,windows
14547,632080,windows
14548,632100,windows
14549,632110,windows
14550,632170,windows;mac;linux
14551,632200,windows;mac
14552,632240,windows
14553,632250,windows;mac;linux
14554,632290,windows;mac
14555,632300,windows
14556,632350,windows
14557,632360,windows
14558,632380,windows;mac;linux
14559,632510,windows
14560,632640,windows
14561,632710,windows
14562,632800,windows;mac
14563,632820,windows
14564,632830,windows
14565,632840,windows
14566,632880,windows;mac;linux
14567,632900,windows;mac;linux
14568,633060,windows;mac;linux
14569,633110,windows
14570,633130,windows;mac;linux
14571,633230,windows
14572,633300,windows
14573,633320,windows
14574,633350,windows
14575,633360,windows
14576,633370,windows
14577,633430,windows
14578,633440,windows
14579,633460,windows;mac;linux
14580,633580,windows;mac;linux
14581,633600,windows;mac;linux
14582,633660,windows
14583,633880,windows
14584,633930,windows;mac;linux
14585,633940,windows
14586,633950,windows;mac
14587,633970,windows
14588,634060,windows
14589,634070,windows;linux
14590,634090,windows
14591,634120,windows
14592,634150,windows
14593,634160,windows;mac;linux
14594,634180,windows;mac;linux
14595,634200,windows;mac
14596,634230,windows
14597,634340,windows
14598,634700,windows
14599,635000,windows
14600,635010,windows
14601,635040,windows
14602,635050,windows
14603,635060,windows
14604,635190,windows
14605,635200,windows;mac
14606,635220,windows
14607,635250,windows
14608,635260,windows
14609,635270,windows
14610,635310,windows;mac
14611,635320,windows
14612,635390,windows
14613,635410,windows
14614,635430,windows;mac
14615,635520,windows
14616,635550,windows
14617,635590,windows;mac;linux
14618,635670,windows
14619,635730,windows;mac
14620,635790,windows;mac
14621,635830,windows;mac;linux
14622,635850,windows;mac
14623,635880,windows
14624,635900,windows
14625,635930,windows
14626,635940,windows
14627,635980,windows
14628,636010,windows
14629,636020,windows
14630,636030,windows
14631,636040,windows;mac
14632,636050,windows
14633,636070,windows;mac;linux
14634,636100,windows;mac;linux
14635,636150,windows
14636,636170,windows
14637,636220,windows
14638,636230,windows
14639,636310,windows
14640,636320,windows;mac;linux
14641,636330,windows;mac
14642,636370,windows
14643,636390,windows;mac
14644,636400,windows
14645,636430,windows
14646,636450,windows
14647,636460,windows;mac
14648,636470,windows
14649,636480,windows;mac;linux
14650,636490,windows
14651,636520,windows
14652,636560,windows
14653,636570,windows
14654,636580,windows
14655,636590,windows
14656,636620,windows
14657,636690,windows
14658,636700,windows
14659,636720,windows
14660,636740,windows
14661,636910,windows;mac;linux
14662,636930,windows
14663,636950,windows
14664,636960,windows
14665,636970,windows
14666,637040,windows
14667,637060,windows;mac;linux
14668,637070,windows
14669,637090,windows;mac;linux
14670,637100,windows
14671,637120,windows;mac;linux
14672,637330,windows
14673,637410,windows;mac;linux
14674,637640,windows
14675,637650,windows
14676,637670,windows
14677,637850,windows
14678,637860,windows
14679,637870,windows
14680,637920,windows
14681,637930,windows
14682,637940,windows
14683,637960,windows
14684,638000,windows;mac
14685,638020,windows
14686,638060,windows;mac;linux
14687,638070,windows
14688,638110,windows
14689,638160,windows
14690,638200,windows
14691,638240,windows
14692,638260,windows
14693,638470,windows;mac
14694,638650,windows
14695,638680,windows
14696,638690,windows
14697,638720,windows
14698,638780,windows
14699,638830,windows
14700,638900,windows
14701,638920,windows
14702,638930,windows
14703,638970,windows
14704,639130,windows
14705,639170,windows;mac
14706,639190,windows
14707,639220,windows
14708,639230,windows;mac
14709,639240,windows
14710,639270,windows
14711,639280,windows
14712,639300,windows
14713,639320,windows;mac
14714,639450,windows
14715,639460,windows
14716,639470,windows;mac
14717,639490,windows;mac;linux
14718,639560,windows
14719,639720,windows;mac
14720,639730,windows
14721,639770,windows
14722,639780,windows
14723,639790,windows
14724,639840,windows;mac;linux
14725,639920,windows
14726,639960,windows
14727,640050,windows
14728,640090,windows;mac;linux
14729,640120,windows
14730,640150,windows;mac;linux
14731,640210,windows;linux
14732,640250,windows
14733,640290,windows;mac
14734,640300,windows
14735,640310,windows;mac;linux
14736,640340,windows
14737,640380,windows;linux
14738,640430,windows;mac;linux
14739,640590,windows
14740,640600,windows
14741,640690,windows
14742,640760,windows
14743,640800,windows
14744,640820,windows;mac;linux
14745,640850,windows
14746,640880,windows;mac;linux
14747,640890,windows
14748,640970,windows;linux
14749,640990,windows
14750,641050,windows
14751,641080,windows
14752,641590,windows
14753,641780,windows;mac
14754,641860,windows;mac;linux
14755,641870,windows
14756,641910,windows
14757,641950,windows
14758,641960,windows
14759,641980,windows;mac;linux
14760,641990,windows;mac;linux
14761,642000,windows
14762,642070,windows
14763,642090,windows;mac;linux
14764,642170,windows
14765,642190,windows
14766,642390,windows;mac
14767,642520,windows
14768,642560,windows;mac;linux
14769,642570,windows
14770,642580,windows
14771,642600,windows
14772,642610,windows
14773,642650,windows
14774,642660,windows
14775,642680,windows
14776,642700,windows
14777,642730,windows
14778,642770,windows
14779,642830,windows
14780,642840,windows
14781,643200,windows;mac
14782,643260,windows
14783,643270,windows;mac
14784,643590,windows
14785,643600,windows
14786,643610,windows
14787,643620,windows
14788,643700,windows;mac
14789,643810,windows;mac;linux
14790,643820,windows
14791,643830,windows
14792,643870,windows;mac;linux
14793,643880,windows
14794,643900,windows
14795,643950,windows
14796,643960,windows;mac;linux
14797,643970,windows;mac;linux
14798,643980,windows;mac
14799,644010,windows
14800,644080,windows;mac
14801,644090,windows
14802,644100,windows
14803,644110,windows
14804,644120,windows
14805,644160,windows
14806,644200,windows
14807,644290,windows
14808,644330,windows
14809,644370,windows;mac;linux
14810,644380,windows;mac;linux
14811,644390,windows;mac
14812,644400,windows
14813,644420,windows
14814,644480,windows;mac;linux
14815,644530,windows
14816,644540,windows
14817,644550,windows
14818,644560,windows;mac
14819,644570,windows
14820,644580,windows;mac;linux
14821,644610,windows
14822,644640,windows
14823,644660,windows
14824,644670,windows
14825,644680,windows
14826,644710,windows
14827,644740,windows
14828,644760,windows
14829,644890,windows
14830,644930,windows
14831,645090,windows
14832,645150,windows
14833,645240,windows
14834,645260,windows
14835,645280,windows
14836,645290,windows
14837,645330,windows
14838,645340,windows
14839,645360,windows
14840,645380,windows
14841,645410,windows
14842,645420,windows
14843,645440,windows
14844,645450,windows;mac
14845,645460,windows
14846,645470,windows
14847,645480,windows
14848,645500,windows
14849,645630,windows;mac
14850,645650,windows
14851,645690,windows;mac
14852,645710,windows
14853,645730,windows
14854,645750,windows;mac
14855,645780,windows
14856,645790,windows
14857,645820,windows
14858,645830,windows
14859,645860,windows
14860,645920,windows
14861,645930,windows
14862,645940,windows
14863,646010,windows
14864,646050,windows
14865,646100,windows
14866,646150,windows
14867,646180,windows
14868,646200,windows
14869,646210,windows;mac;linux
14870,646270,windows;mac
14871,646280,windows
14872,646300,windows
14873,646310,windows
14874,646330,windows;mac
14875,646350,windows
14876,646360,windows
14877,646370,windows
14878,646380,windows
14879,646430,windows
14880,646440,windows
14881,646460,windows;mac;linux
14882,646470,windows;mac;linux
