,IdJuego,steamspy_tags
12789,576950,Early Access;Action;Indie
12790,576960,Indie;Casual;Adventure
12791,576980,Action;Indie;Casual
12792,577000,Action;Strategy;Indie
12793,577080,Gore;Nudity;Sexual Content
12794,577120,Indie;Casual;Story Rich
12795,577150,Indie;Action;Racing
12796,577160,Indie;Casual;Action
12797,577180,Indie;Strategy;RPG
12798,577210,Early Access;Action;Indie
12799,577230,Early Access;Strategy;Simulation
12800,577270,Simulation;VR
12801,577280,Action;Adventure;Indie
12802,577290,Indie;Action;Simulation
12803,577320,Casual;Arcade;2D
12804,577330,Indie;Casual;Violent
12805,577360,Indie;Adventure;Casual
12806,577370,Early Access;Action;Indie
12807,577380,Action;Indie;Platformer
12808,577390,Free to Play;Simulation;Pixel Graphics
12809,577410,Early Access;Action;Indie
12810,577440,Casual;VR
12811,577470,Early Access;RPG;Strategy
12812,577480,Adventure;Visual Novel;Horror
12813,577490,Strategy;Turn-Based;Procedural Generation
12814,577530,Action;Adventure;Indie
12815,577560,Indie;Strategy
12816,577570,Early Access;Action;Indie
12817,577580,Adventure;Action;Classic
12818,577640,Early Access;Action;Indie
12819,577670,Simulation;Indie;Building
12820,577690,Indie;Horror;Adventure
12821,577700,Action;Casual;Indie
12822,577730,Casual;Strategy;Indie
12823,577740,Casual;Indie;Adventure
12824,577760,RPG;Indie;RPGMaker
12825,577780,Early Access;Indie;Puzzle
12826,577800,Sports;Basketball;Gambling
12827,577850,Simulation;VR
12828,577890,Action;VR
12829,577910,Action;Indie;Bullet Hell
12830,577940,Fighting;Action;Multiplayer
12831,577970,Early Access;Indie;Action
12832,577980,Action;Adventure;Violent
12833,577990,Racing;Action;Sports
12834,578010,Strategy;Indie;Simulation
12835,578060,Early Access;Indie;Casual
12836,578080,Survival;Shooter;Multiplayer
12837,578180,Action;Adventure;Violent
12838,578190,Action;Racing;Indie
12839,578210,Early Access;Action;Gore
12840,578250,Action;Indie;Zombies
12841,578260,Action;Adventure;Platformer
12842,578310,Free to Play;Multiplayer;Shooter
12843,578320,Adventure;Casual;Hidden Object
12844,578330,LEGO;Open World;Action
12845,578350,Indie;Strategy;Tower Defense
12846,578360,Adventure;Casual;Hidden Object
12847,578390,Action;FPS;VR
12848,578420,Adventure;Indie;2D
12849,578430,Indie;Casual;Strategy
12850,578440,RPG;RPGMaker
12851,578470,Action;Indie;Casual
12852,578590,Action;Strategy;Indie
12853,578610,Action;Indie;Casual
12854,578620,Early Access;Violent;VR
12855,578660,Adventure;Action;Indie
12856,578670,Strategy;Real-Time;Multiplayer
12857,578690,Early Access;Action;Strategy
12858,578720,Casual;Indie;Female Protagonist
12859,578740,Action;Adventure;Indie
12860,578800,Early Access;RPG;Adventure
12861,578830,Adventure;Indie;Casual
12862,578850,Indie;Action;Retro
12863,578870,Strategy;Indie;Real-Time
12864,578880,Action;Adventure;Simulation
12865,578890,Adventure;Casual;Indie
12866,578900,Adventure;Visual Novel;Otome
12867,578920,Casual;Adventure;Indie
12868,578930,Indie;Action;Great Soundtrack
12869,579020,Strategy;Simulation;City Builder
12870,579030,Action;VR
12871,579040,Strategy;Indie;VR
12872,579050,Simulation;Sports;Indie
12873,579080,Action;VR
12874,579110,Simulation;Adventure;Indie
12875,579130,Simulation;Action;Indie
12876,579150,Action;Indie;Casual
12877,579160,Action;Adventure;Indie
12878,579180,RPG;JRPG;Anime
12879,579210,Action;Adventure;Violent
12880,579230,Indie;Casual;Runner
12881,579330,Action;RPG;Adventure
12882,579490,Casual;Adventure;Family Friendly
12883,579580,Gore;Adventure;Indie
12884,579720,Indie;Casual;Simulation
12885,579760,Adventure;Indie;Point & Click
12886,579780,Gore;Violent;Action
12887,579820,Adventure;VR;Dinosaurs
12888,579840,Indie;Adventure;Casual
12889,579870,Action;Adventure;RPG
12890,579940,Strategy;Board Game;Card Game
12891,579950,Adventure;Superhero;Story Rich
12892,579980,Adventure;RPG;Strategy
12893,580010,Adventure;Casual;Hidden Object
12894,580040,Strategy;Action;Indie
12895,580060,Early Access;Action;Indie
12896,580170,Indie;Simulation;Adventure
12897,580200,Open World;Adventure;Exploration
12898,580300,Indie;Action;Adventure
12899,580320,Action;Adventure;Post-apocalyptic
12900,580410,Free to Play;Simulation;Casual
12901,580420,Gore;Indie;Casual
12902,580480,Adventure;Casual;Hidden Object
12903,580510,Early Access;Action;Adventure
12904,580520,Adventure;Indie;Simulation
12905,580540,Strategy;Action;Adventure
12906,580560,Action;Adventure;Indie
12907,580570,Adventure;Indie;Female Protagonist
12908,580590,Casual;Indie;Platformer
12909,580630,Free to Play;Indie;VR
12910,580680,Action;Indie;Casual
12911,580710,Strategy;Indie;Turn-Based
12912,580720,Simulation;Time Management;Naval
12913,580820,Sports;Casual;Indie
12914,580870,Adventure;Indie;Casual
12915,580880,Action;Indie;Fighting
12916,580890,Action;Indie;Casual
12917,580910,Casual;Indie;Simulation
12918,580930,Action;Violent;RPG
12919,580940,Action;Adventure;Violent
12920,580950,Action;Adventure;RPG
12921,580970,Action;Indie;Platformer
12922,580990,Indie;Action;Adventure
12923,581000,Indie;Action;Strategy
12924,581010,Indie;Action;Adventure
12925,581030,Indie;Adventure;Action
12926,581060,Simulation;Strategy;Indie
12927,581100,Indie;Adventure;Action
12928,581120,Indie;Great Soundtrack;Atmospheric
12929,581130,Anime;RPG;Nudity
12930,581200,Racing;Indie
12931,581210,Casual;Indie
12932,581220,Early Access;Strategy;Management
12933,581230,Nudity;Action;Sexual Content
12934,581270,Adventure;Indie;Casual
12935,581300,Adventure;Violent;Horror
12936,581310,Action;Racing;Violent
12937,581320,FPS;Realistic;Shooter
12938,581340,Adventure;RPG;Strategy
12939,581360,Early Access;Adventure;Indie
12940,581370,Adventure;Indie;Casual
12941,581380,Adventure;Indie;Horror
12942,581430,Casual;Action;Indie
12943,581460,Action;Indie;Casual
12944,581520,Sexual Content;Nudity;Anime
12945,581590,Indie;Casual;Simulation
12946,581600,Action;Indie;Adventure
12947,581630,Action;Violent;Stealth
12948,581640,Indie;Casual;Puzzle
12949,581650,Simulation;Visual Novel;Otome
12950,581670,Casual;Action;Adventure
12951,581700,Indie;Action;Adventure
12952,581710,Casual;Indie
12953,581720,Indie;Action;Adventure
12954,581730,Action;Indie;Gore
12955,581740,Early Access;Simulation;Strategy
12956,581800,Casual;Indie;Level Editor
12957,581810,Action;Indie;Gore
12958,581820,Indie;Action;Adventure
12959,581840,Indie;Puzzle
12960,581890,Adventure;Indie;Violent
12961,581910,Early Access;Strategy;Casual
12962,581920,Sports;VR
12963,581970,Puzzle;Level Editor;Indie
12964,581980,Strategy;Indie;Casual
12965,582010,Action;Hunting;Multiplayer
12966,582030,Strategy;Action;Indie
12967,582050,Early Access;Action;Indie
12968,582160,Open World;Assassin;Action
12969,582200,Casual;Simulation;VR
12970,582210,Simulation;VR;Music
12971,582220,Design & Illustration;Utilities
12972,582260,Racing;Classic;Futuristic
12973,582270,Casual;Simulation;Philisophical
12974,582280,Casual;Indie;2D
12975,582290,Early Access;Adventure;Puzzle
12976,582330,Early Access;Casual;Strategy
12977,582350,Indie;Action;Casual
12978,582360,Casual;Sports;VR
12979,582370,Action;Adventure;Indie
12980,582390,Early Access;Simulation;Sports
12981,582430,Casual;Indie;Action
12982,582440,Indie;Gore
12983,582500,Free to Play;Puzzle;Co-op
12984,582530,Casual;Strategy;RPG
12985,582550,Casual;Simulation;Indie
12986,582560,Adventure;Casual;VR
12987,582580,Casual;Indie;Adventure
12988,582610,Adventure;Gore;Indie
12989,582620,Casual;Indie;Atmospheric
12990,582660,Massively Multiplayer;MMORPG;Open World
12991,582830,Free to Play;Strategy;Indie
12992,582840,Indie;RPG;Text-Based
12993,582890,Early Access;Adventure;Indie
12994,582920,Indie;Action
12995,582960,Strategy;Indie;Puzzle
12996,582980,Action;Shoot 'Em Up;Bullet Hell
12997,582990,Action;Indie;VR
12998,583000,Early Access;Indie;Casual
12999,583010,Utilities;Voice Control
13000,583030,Indie;Casual
13001,583040,Simulation;Anime;Classic
13002,583060,Adventure;Indie;Action
13003,583090,Visual Novel;Female Protagonist;Indie
13004,583150,Casual;Racing;Sports
13005,583190,Indie;Strategy;Board Game
13006,583240,Indie;Action;Controller
13007,583270,Indie;Puzzle;Trains
13008,583470,Platformer;Indie;Difficult
13009,583490,Casual;Indie;Puzzle
13010,583500,Action;Indie;Simulation
13011,583530,Early Access;Simulation;Casual
13012,583570,Casual;Action;Adventure
13013,583590,Strategy;Cold War;Grand Strategy
13014,583660,Adventure;Indie;Violent
13015,583740,Free to Play;Massively Multiplayer;Simulation
13016,583750,Early Access;Casual;Action
13017,583760,Indie;Casual;Action
13018,583890,Indie;Adventure;Pixel Graphics
13019,583930,Casual;Card Game;Puzzle
13020,583950,Card Game;Trading Card Game;Strategy
13021,584040,Indie;Casual;VR
13022,584100,Simulation;Casual;Indie
13023,584150,Sports
13024,584170,Free to Play;Indie;Casual
13025,584220,Casual;Indie
13026,584280,Early Access;Strategy;Simulation
13027,584370,Adventure;Indie;Simulation
13028,584400,Great Soundtrack;2D;Platformer
13029,584600,Action;Indie;Casual
13030,584760,Strategy;RPG;Indie
13031,584780,Action;Violent;Strategy
13032,584800,Strategy;Wargame;America
13033,584850,Free to Play;Casual;Indie
13034,584860,Indie;Casual;RPG
13035,584880,Casual;Adventure;Simulation
13036,584890,Action;Indie;Casual
13037,584930,Indie;Action;Adventure
13038,584940,Sexual Content;Adventure;Simulation
13039,584980,Choices Matter;FMV;Choose Your Own Adventure
13040,584990,Action;Adventure;Indie
13041,585040,Indie;VR;Design & Illustration
13042,585080,Simulation;Adventure;Sports
13043,585090,Casual;Strategy;Action
13044,585180,Indie;Adventure;RPG
13045,585190,Funny;Multiplayer;Physics
13046,585220,Adventure;Atmospheric;Dark
13047,585240,Adventure;FMV
13048,585270,Free to Play;Strategy;Casual
13049,585290,Interactive Fiction;Adventure;Indie
13050,585310,Early Access;Strategy;Action
13051,585340,Free to Play;Design & Illustration;VR
13052,585360,Action;Strategy;Casual
13053,585410,Game Development;Utilities;Animation & Modeling
13054,585420,Early Access;Building;Sandbox
13055,585430,Action;Adventure;RPG
13056,585450,RPG;Action;Hack and Slash
13057,585500,Action;Indie;Casual
13058,585550,Memes;Indie;Casual
13059,585560,Indie;Casual;Action
13060,585590,Indie;Casual
13061,585600,Game Development;Design & Illustration;Utilities
13062,585610,Game Development;Design & Illustration;Utilities
13063,585620,Game Development;Design & Illustration;Utilities
13064,585630,Early Access;Action;Free to Play
13065,585690,Indie;Action;Casual
13066,585710,Early Access;Action;Indie
13067,585740,Indie;Action;Adventure
13068,585750,Adventure;Indie;Action
13069,585770,Strategy;Action;Indie
13070,585820,Strategy;Indie;4X
13071,585830,Indie;Strategy;Adventure
13072,585840,Adventure;Indie;Walking Simulator
13073,585860,Action;Indie;Adventure
13074,585880,Free to Play;Indie;Casual
13075,585890,Visual Novel;Sexual Content;Nudity
13076,585900,RPG;Simulation;Adventure
13077,585910,Action;Remake;Western
13078,585920,Indie;Casual;Puzzle
13079,585940,Early Access;Action;Casual
13080,585950,Casual;Indie;Puzzle
13081,585970,Action;Indie;Casual
13082,585990,Free to Play;Adventure;Indie
13083,586020,Action;Indie;Casual
13084,586030,Early Access;Free to Play;Strategy
13085,586060,Action;Indie;Adventure
13086,586080,Adventure;Action;RPG
13087,586100,Action;Casual;Simulation
13088,586110,Early Access;Free to Play;Massively Multiplayer
13089,586130,Indie;Casual;Racing
13090,586140,Anime;Fighting;2D Fighter
13091,586150,Strategy;Mechs;Board Game
13092,586160,Action;Indie;Casual
13093,586170,Indie;Action;Ninja
13094,586200,Action;Fighting;2D Fighter
13095,586230,Casual;Adventure;Lovecraftian
13096,586240,Indie;Survival;Adventure
13097,586270,Action;Indie;Casual
13098,586280,Casual;Adventure;Indie
13099,586310,Action;Indie;Strategy
13100,586320,Action;Indie
13101,586340,Action;Indie;Platformer
13102,586350,Indie;Action;Fast-Paced
13103,586360,Early Access;Action;Casual
13104,586380,Casual;Indie;Adventure
13105,586390,Strategy;Indie;Card Game
13106,586430,Action;Adventure;Indie
13107,586450,Action;Adventure;Indie
13108,586460,Indie;Simulation;Sports
13109,586470,Adventure;Indie;Point & Click
13110,586480,Adventure;Indie;Detective
13111,586520,Action;Indie;Retro
13112,586530,Casual;Indie;Action
13113,586540,Action;Casual;Violent
13114,586570,Action;Indie;Platformer
13115,586600,RPG;Indie;Adventure
13116,586660,Casual;Adventure;Indie
13117,586670,Indie;Casual;Visual Novel
13118,586680,Adventure;Casual;Hidden Object
13119,586690,Adventure;Casual;Hidden Object
13120,586700,Adventure;Casual;Nudity
13121,586710,Adventure;Casual;Hidden Object
13122,586740,Adventure;Casual;Hidden Object
13123,586750,RPG;Strategy;Indie
13124,586770,Casual;Simulation;Strategy
13125,586790,Action;Violent;Strategy
13126,586830,Action;Adventure;Casual
13127,586880,Action;Adventure;Indie
13128,586890,Early Access;Indie;Casual
13129,586920,Strategy;Action;Indie
13130,586930,Adventure;Casual;Hidden Object
13131,586950,Action;Adventure;VR
13132,586960,Indie;Casual;Action
13133,586970,Indie;Casual;Action
13134,586980,Indie;Action;Racing
13135,586990,Action;Indie;Casual
13136,587000,Strategy;Action;Indie
13137,587010,Adventure;Indie;Casual
13138,587070,Strategy;Adventure;Indie
13139,587100,RPG;Action;JRPG
13140,587110,Action;RPG;Anime
13141,587180,Indie;Action;Beat 'em up
13142,587210,Indie;Casual
13143,587220,Action;Casual;Indie
13144,587260,RPG;JRPG;Anime
13145,587290,Simulation;Visual Novel;Otome
13146,587310,RPG;Indie;RPGMaker
13147,587330,Casual;Simulation
13148,587390,Casual;Action;Indie
13149,587400,Racing;Sports;Action
13150,587420,Indie;Action;Casual
13151,587430,Indie;VR;Puzzle
13152,587440,RPG;Strategy;Simulation
13153,587450,Early Access;Simulation;Dinosaurs
13154,587470,Indie;Casual;Simulation
13155,587480,Action;Indie;Casual
13156,587490,Action;Adventure;Indie
13157,587540,Early Access;Casual;Racing
13158,587560,Adventure;Indie;Casual
13159,587570,Free to Play;Adventure;Visual Novel
13160,587580,Simulation;Indie;VR
13161,587590,Indie;Casual;Adventure
13162,587620,Adventure;Great Soundtrack;Mythology
13163,587690,Adventure;Indie;Casual
13164,587710,Early Access;Action;Indie
13165,587730,Casual;Simulation;VR
13166,587770,Indie;Racing
13167,587790,Action;Casual
13168,587810,Indie;Casual
13169,587830,Indie;Action;Casual
13170,587840,Indie;Adventure;2D
13171,587860,Puzzle;Co-op;Free to Play
13172,587920,Action;Adventure;RPG
13173,587930,Early Access;Action;Adventure
13174,587970,Action;Strategy;Indie
13175,588030,Early Access;Simulation;Indie
13176,588040,Visual Novel;Story Rich;Indie
13177,588050,Casual;Simulation;RPG
13178,588070,Action;Indie
13179,588080,Strategy;Historical;Turn-Based Strategy
13180,588090,Indie;Casual;Puzzle
13181,588100,Action;Indie;2D
13182,588110,Indie;Action;Adventure
13183,588120,Early Access;Open World;Simulation
13184,588140,Action;Indie
13185,588160,Simulation;Strategy;Management
13186,588180,Free to Play;Casual;Indie
13187,588190,Simulation;Flight
13188,588200,Early Access;Action;Indie
13189,588210,Early Access;Space;Survival
13190,588230,Indie;Adventure;Nudity
13191,588240,Sexual Content;Nudity;Visual Novel
13192,588290,Free to Play;Simulation;Sports
13193,588340,Action;Indie;Casual
13194,588350,Education;VR
13195,588410,Action;Casual;Simulation
13196,588420,Casual;Action;Sexual Content
13197,588430,Free to Play;Survival;Base-Building
13198,588490,Racing;Action;Sports
13199,588540,Indie;3D Platformer
13200,588550,Early Access;Action;Adventure
13201,588560,Action;VR;Destruction
13202,588620,Adventure;Casual;Simulation
13203,588630,Racing;Action;Indie
13204,588650,Rogue-like;Pixel Graphics;Metroidvania
13205,588690,Indie;Casual;Simulation
13206,588710,Adventure;Interactive Fiction;Choices Matter
13207,588730,Indie;Casual;Adventure
13208,588750,Bikes;BMX;Sports
13209,588800,Action;Adventure;Indie
13210,588880,Action;Indie;Shoot 'Em Up
13211,588890,Strategy;RPG;Indie
13212,588920,Nudity;Sexual Content;RPG
13213,588950,RPG;Adventure;Simulation
13214,588970,Casual;Indie;Minimalist
13215,588980,Simulation;Indie;Casual
13216,588990,Early Access;Action;Adventure
13217,589060,RPG;Strategy;Anime
13218,589080,Action;Adventure;Indie
13219,589100,Indie;Platformer;Puzzle-Platformer
13220,589110,Strategy;Indie;Simulation
13221,589150,Action;Indie;Casual
13222,589160,Action;Zombies;Multiplayer
13223,589170,Action;Casual;VR
13224,589180,Action;Indie;Casual
13225,589200,Adventure;Indie;Horror
13226,589220,Adventure;Indie;Violent
13227,589240,Free to Play;Simulation;Casual
13228,589250,Early Access;Action;Simulation
13229,589260,Indie
13230,589270,Adventure;Indie;Casual
13231,589280,Action;Simulation;Sports
13232,589290,Early Access;Historical;Multiplayer
13233,589300,Adventure;Indie;Puzzle
13234,589320,Indie;Action;Funny
13235,589360,RPG;Anime;JRPG
13236,589380,Action;Indie;VR
13237,589410,Indie
13238,589420,Indie;Action;Casual
13239,589440,Action;Casual;Adventure
13240,589460,Free to Play;Action;Violent
13241,589470,Action;Indie;RPG
13242,589480,Adventure;Indie;Casual
13243,589510,Action;Indie;Adventure
13244,589530,Adventure;Visual Novel;Violent
13245,589590,Funny;Gore;Violent
13246,589620,Indie;Adventure;Gore
13247,589640,Strategy;Indie;Action
13248,589670,Early Access;Rhythm;Great Soundtrack
13249,589680,Adventure;Indie;Casual
13250,589690,Casual;Adventure;Hidden Object
13251,589730,Adventure;Indie;First-Person
13252,589740,Adventure;Action;RPG
13253,589760,Racing;Action;Indie
13254,589770,Early Access;Action;Indie
13255,589780,Cyberpunk;Pixel Graphics;Story Rich
13256,589850,Casual;Indie;Adventure
13257,589860,Sexual Content;Visual Novel;Indie
13258,589870,Free to Play;Casual;Indie
13259,590250,Action;Simulation;Adventure
13260,590270,Adventure;Indie;Retro
13261,590280,Free to Play;Casual;Indie
13262,590370,Casual;Action;Indie
13263,590380,Strategy;Turn-Based Strategy;Pixel Graphics
13264,590430,Adventure;Nudity;VR
13265,590440,Adventure
13266,590530,Indie;Simulation;Casual
13267,590560,Action;Indie;Strategy
13268,590570,Casual;Action;Adventure
13269,590580,Early Access;Action;Adventure
13270,590590,Indie;Action;2D
13271,590600,Early Access;Indie;Casual
13272,590660,Early Access;Strategy;Simulation
13273,590690,Racing;Sports;Skating
13274,590720,Action;Indie;Multiplayer
13275,590770,Action;Indie
13276,590820,Adventure;RPG;Indie
13277,590840,Early Access;Action;Indie
13278,590870,Indie;Strategy;Action
13279,590910,Free to Play;Strategy;Indie
13280,590940,Nudity;RPG;Anime
13281,590950,Indie;Casual;Arcade
13282,590970,Horror;Gore;Nudity
13283,591000,Action;Indie;Simulation
13284,591010,Casual;Action;Indie
13285,591080,Action;Adventure;Indie
13286,591090,Adventure;Casual;Match 3
13287,591130,Action;Indie;Gore
13288,591140,Early Access;Action;Indie
13289,591350,Indie;Casual
13290,591360,Free to Play;Casual;Simulation
13291,591370,Management;Simulation;Strategy
13292,591380,Casual;Indie;Simulation
13293,591420,Casual;Indie;Puzzle
13294,591460,Early Access;Simulation;Dinosaurs
13295,591470,Adventure;Casual;Hidden Object
13296,591560,Action;Indie;Shoot 'Em Up
13297,591580,Casual;Adventure;Hidden Object
13298,591610,Action;Indie;VR
13299,591630,Action;Indie;Adventure
13300,591640,Action;Indie;2D
13301,591660,Indie;Casual;Gore
13302,591680,Simulation;Indie;VR
13303,591740,Free to Play;Action;Shooter
13304,591750,Adventure;Indie;Puzzle
13305,591790,Early Access;Action;Strategy
13306,591910,Sports;Strategy;Simulation
13307,591920,Casual;Simulation;VR
13308,591930,Early Access;Indie;Strategy
13309,591940,Adventure;RPG;Indie
13310,591950,Indie;Strategy;Tower Defense
13311,591960,Free to Play;Card Game;Strategy
13312,591990,Indie;Adventure;Violent
13313,592020,Racing;Action;Indie
13314,592030,Action;Indie;Simulation
13315,592040,Casual;Action;Indie
13316,592060,Casual;Adventure;Strategy
13317,592100,Strategy;Indie;Singleplayer
13318,592120,Indie;Puzzle;Programming
13319,592130,Action;Indie;Adventure
13320,592200,Indie;RPG;Adventure
13321,592240,Action;VR;VR Only
13322,592260,Early Access;Design & Illustration;RPG
13323,592270,Action;Indie;Shoot 'Em Up
13324,592300,Indie;Racing
13325,592320,Action;Adventure;Strategy
13326,592340,Indie;Casual
13327,592360,Adventure;VR
13328,592400,Early Access;Casual;Sports
13329,592410,Adventure;Indie;Casual
13330,592550,Strategy;Simulation;Indie
13331,592560,Indie;VR
13332,592570,Adventure;Indie;Puzzle
13333,592620,Adventure;Action;Space
13334,592660,Indie;Casual
13335,592720,Action;Indie;Casual
13336,592730,Action;Casual;Simulation
13337,592750,Gore;Sexual Content;Indie
13338,592780,Early Access;Indie;Casual
13339,592890,Free to Play;Strategy;Indie
13340,592990,Adventure;RPG;Education
13341,593030,Strategy;World War II;Turn-Based
13342,593070,Indie;Action;Casual
13343,593090,Design & Illustration;VR
13344,593200,Indie;Adventure;Visual Novel
13345,593210,Simulation;Action;Indie
13346,593240,Sports;Action;Indie
13347,593250,Action;Indie;VR
13348,593260,Action;Adventure;Indie
13349,593280,Adventure;RPG;Cute
13350,593290,Action;Adventure;Indie
13351,593330,Adventure;Indie;Puzzle
13352,593340,Indie;Action;Casual
13353,593400,Free to Play;Casual;Simulation
13354,593410,Casual;Strategy;Indie
13355,593490,Simulation;Strategy;City Builder
13356,593530,Action;Physics
13357,593540,Strategy;Indie;Casual
13358,593560,Action;Adventure;Indie
13359,593600,Early Access;Survival;Open World
13360,593620,Free to Play;Massively Multiplayer;Indie
13361,593670,Action;Indie;Casual
13362,593680,Indie;Action;Arcade
13363,593700,Indie;Action;Adventure
13364,593730,Early Access;Indie;Violent
13365,593740,Action;Adventure;Indie
13366,593850,Action;Adventure;Indie
13367,593900,Adventure;Nudity;Sexual Content
13368,593950,Action;Adventure;RPG
13369,593970,Strategy;Action;Casual
13370,593980,Strategy;Action;Indie
13371,594040,Simulation;Strategy;Indie
13372,594050,Action;Indie;Adventure
13373,594120,Early Access;Indie;VR
13374,594130,Early Access;Adventure;RPG
13375,594150,Action;Indie;Casual
13376,594160,Action;Gore;Violent
13377,594200,Action;Indie;VR
13378,594300,Free to Play;Action;Indie
13379,594310,Free to Play;Adventure;RPG
13380,594320,Adventure;Indie;Casual
13381,594330,Early Access;Horror;Psychological Horror
13382,594350,Simulation;Indie;Casual
13383,594360,Early Access;Indie;Casual
13384,594370,Casual;Action;Indie
13385,594410,Action;Adventure;Casual
13386,594490,RPG;VR;Action
13387,594550,Simulation;Strategy;Action
13388,594570,Strategy;Fantasy;RTS
13389,594640,Indie;Gore;Sexual Content
13390,594650,Early Access;Multiplayer;Survival
13391,594660,Indie;RPG;Adventure
13392,594680,Action;Adventure;Indie
13393,594720,Strategy;Indie;Casual
13394,594750,Indie;Puzzle;Minimalist
13395,594760,Early Access;Action;Indie
13396,594810,Indie;Action;Platformer
13397,594820,Action;Indie;Bullet Hell
13398,594950,Adventure;Indie;Casual
13399,594980,Racing;Action;Indie
13400,595010,Indie;Action
13401,595030,Action;Adventure;Indie
13402,595060,RPG;Adventure;Violent
13403,595070,Casual;VR
13404,595080,Action;Adventure;Platformer
13405,595090,Action;RPG;Adventure
13406,595100,Action;Gore;Violent
13407,595110,Early Access;Massively Multiplayer;RPG
13408,595120,Action;Indie;Gore
13409,595130,Casual;Simulation
13410,595140,Rogue-lite;Action;FPS
13411,595150,Casual
13412,595160,Adventure;Casual;Romance
13413,595260,Action;Indie;Survival
13414,595270,Early Access;Platformer;Level Editor
13415,595280,Strategy;Indie;RPG
13416,595300,Adventure;Indie;VR
13417,595320,Action;Indie;Simulation
13418,595360,Early Access;Action;Indie
13419,595420,Sports;Strategy;Simulation
13420,595430,Early Access;Indie;Action
13421,595440,Indie;Casual;Shoot 'Em Up
13422,595460,Indie;Casual;Simulation
13423,595470,Early Access;Action;Sports
13424,595480,Action;Indie;Casual
13425,595520,RPG;JRPG;Fantasy
13426,595550,Action;Adventure;Indie
13427,595560,Adventure;RPG;Point & Click
13428,595630,Action;VR;Arcade
13429,595640,Casual;Indie;Adventure
13430,595660,Strategy;Indie;War
13431,595690,Indie;Survival;Massively Multiplayer
13432,595730,Sexual Content;Nudity;Anime
13433,595740,Action;Hack and Slash;Historical
13434,595770,Strategy;Action;RPG
13435,595780,Action;Adventure;RPG
13436,595920,Indie;Action;Stealth
13437,595960,Early Access;Simulation;Indie
13438,595990,Action;Adventure;Sports
13439,596070,Early Access;Sports;Hockey
13440,596080,Adventure;Indie;Platformer
13441,596200,Sexual Content;Nudity;RPG
13442,596240,Action;Gore;Adventure
13443,596260,Action;Indie;Puzzle
13444,596270,Casual;Adventure;Hidden Object
13445,596280,Early Access;Strategy;Indie
13446,596380,Action;Indie;Beat 'em up
13447,596390,Action;Indie;Casual
13448,596400,Casual;Adventure;Hidden Object
13449,596470,Free to Play;Adventure;Indie
13450,596530,RPG;RPGMaker
13451,596540,Indie;RPG;Adventure
13452,596590,Indie;Casual;Puzzle
13453,596620,Action;Racing;Shooter
13454,596630,Indie;Puzzle;2D
13455,596640,Action;Indie;Simulation
13456,596650,Free to Play;Clicker;Fantasy
13457,596690,Action;Adventure;RPG
13458,596710,Adventure;Free to Play;Indie
13459,596730,Adventure
13460,596740,Action;Indie;RPG
13461,596810,Indie;Casual
13462,596870,Indie;Adventure;Puzzle
13463,596890,Adventure;RPG;Indie
13464,596910,Adventure;RPG;Indie
13465,596940,Free to Play;Indie;Horror
13466,596950,Simulation;Indie;Casual
13467,596970,Lovecraftian;Steampunk;RPG
13468,596990,Casual;Indie;Action
13469,597020,Early Access;Simulation;Sports
13470,597030,Action;Casual;Simulation
13471,597040,Indie;Racing;Arcade
13472,597090,Indie;Platformer;2D
13473,597110,Indie;Casual;Puzzle
13474,597120,Adventure;Indie;Casual
13475,597150,Action;Indie;Adventure
13476,597170,Early Access;Action;Robots
13477,597190,Casual;Action;Indie
13478,597200,Strategy;Indie;Turn-Based
13479,597210,Casual;Adventure;Point & Click
13480,597220,RPG;Comedy;Adventure
13481,597230,Action;Indie;RPG
13482,597240,Indie;Casual;Adventure
13483,597280,Casual;Adventure;Hidden Object
13484,597590,Action;VR
13485,597640,Strategy
13486,597670,Action;Casual;Sports
13487,597700,Indie;Adventure;Platformer
13488,597720,Racing;Action;Indie
13489,597730,Adventure;Indie;Noir
13490,597770,Early Access;FPS;VR
13491,597810,Adventure;Indie;Casual
13492,597840,Design & Illustration;Utilities;Photo Editing
13493,597860,Action;Indie;Adventure
13494,597900,Action;Indie
13495,597910,Design & Illustration;Utilities;Education
13496,597920,Early Access;Simulation;Adventure
13497,597970,Indie;Strategy;Board Game
13498,597990,Action;Casual;Adventure
13499,598030,Indie;Action;Adventure
13500,598060,Early Access;Action;RPG
13501,598070,Adventure;Casual;Indie
13502,598090,Adventure;Indie;Gore
13503,598170,Early Access;Violent;Action
13504,598180,Early Access;Design & Illustration
13505,598230,Adventure;Indie;Puzzle
13506,598240,Early Access;Simulation;Strategy
13507,598330,Early Access;Management;Simulation
13508,598340,Action;Retro;Platformer
13509,598350,Sexual Content;Casual;Cold War
13510,598440,Horror;Gore;Action
13511,598450,Action;Fighting;2D Fighter
13512,598470,Action;Adventure;Casual
13513,598480,Indie;Action;Gore
13514,598490,RPG;Indie;Comedy
13515,598500,Action;Indie;Shoot 'Em Up
13516,598530,Free to Play;Action;Indie
13517,598590,Action;Adventure;Indie
13518,598600,Adventure;Indie;Casual
13519,598610,Strategy;Indie;Casual
13520,598620,Casual;Indie
13521,598640,Mini Golf;Sports;Golf
13522,598680,Strategy;RPG;Massively Multiplayer
13523,598690,Early Access;Adventure;Casual
13524,598700,Female Protagonist;Action;RPG
